"date","location_name","location","horizon","rate_diff","category","season","weekly_rate","count","numeric_category"
2024-02-03,"Louisiana","22",0,-0.196718129586538,"stable",24,2.64476596444123,121,"0"
2024-02-03,"Louisiana","22",1,-0.437151399081195,"stable",24,2.64476596444123,121,"0"
2024-02-03,"Louisiana","22",2,-2.90705680388995,"stable",24,2.64476596444123,121,"0"
2024-02-03,"Louisiana","22",3,-4.06550801145512,"stable",24,2.64476596444123,121,"0"
2024-02-03,"Massachusetts","25",0,0.845434268058834,"stable",24,5.9466986651596,415,"0"
2024-02-03,"Massachusetts","25",1,0.358234859346964,"stable",24,5.9466986651596,415,"0"
2024-02-03,"Massachusetts","25",2,-1.47592762050949,"stable",24,5.9466986651596,415,"0"
2024-02-03,"Massachusetts","25",3,-2.57929098729814,"decrease",24,5.9466986651596,415,"-1"
2024-02-03,"Maryland","24",0,-0.945683525377743,"stable",24,1.84245238564974,113,"0"
2024-02-03,"Maryland","24",1,-1.38591551132945,"decrease",24,1.84245238564974,113,"-1"
2024-02-03,"Maryland","24",2,-2.1522452646528,"decrease",24,1.84245238564974,113,"-1"
2024-02-03,"Maryland","24",3,-3.40772166903359,"decrease",24,1.84245238564974,113,"-1"
2024-02-03,"Maine","23",0,2.23900593914382,"large_increase",24,4.69468987239833,65,"2"
2024-02-03,"Maine","23",1,1.80564995092243,"increase",24,4.69468987239833,65,"1"
2024-02-03,"Maine","23",2,1.30006796466415,"stable",24,4.69468987239833,65,"0"
2024-02-03,"Maine","23",3,0.505581986258282,"stable",24,4.69468987239833,65,"0"
2024-02-03,"Michigan","26",0,0.787474176578624,"stable",24,4.19653959923545,421,"0"
2024-02-03,"Michigan","26",1,1.00677078271444,"increase",24,4.19653959923545,421,"1"
2024-02-03,"Michigan","26",2,0.548241515339548,"stable",24,4.19653959923545,421,"0"
2024-02-03,"Michigan","26",3,-0.338912936755357,"stable",24,4.19653959923545,421,"0"
2024-02-03,"Minnesota","27",0,0.104958446950852,"stable",24,2.6239611737713,150,"0"
2024-02-03,"Minnesota","27",1,0.472313011278835,"stable",24,2.6239611737713,150,"0"
2024-02-03,"Minnesota","27",2,-0.192423819409896,"stable",24,2.6239611737713,150,"0"
2024-02-03,"Minnesota","27",3,-0.314875340852556,"stable",24,2.6239611737713,150,"0"
2024-02-03,"Missouri","29",0,0.502876371737244,"stable",24,4.91521098827049,303,"0"
2024-02-03,"Missouri","29",1,0.600207282396066,"stable",24,4.91521098827049,303,"0"
2024-02-03,"Missouri","29",2,-0.21088363976078,"stable",24,4.91521098827049,303,"0"
2024-02-03,"Missouri","29",3,-0.681316374611751,"stable",24,4.91521098827049,303,"0"
2024-02-03,"Mississippi","28",0,-1.63973347498809,"decrease",24,3.96268923122121,116,"-1"
2024-02-03,"Mississippi","28",1,-1.70805570311259,"decrease",24,3.96268923122121,116,"-1"
2024-02-03,"Mississippi","28",2,-4.06517257340796,"large_decrease",24,3.96268923122121,116,"-2"
2024-02-03,"Mississippi","28",3,-5.39745602183578,"large_decrease",24,3.96268923122121,116,"-2"
2024-02-03,"Montana","30",0,-1.7864113051253,"decrease",24,7.6815686120388,86,"-1"
2024-02-03,"Montana","30",1,0.446602826281326,"stable",24,7.6815686120388,86,"0"
2024-02-03,"Montana","30",2,-2.50097582717543,"stable",24,7.6815686120388,86,"0"
2024-02-03,"Montana","30",3,-3.8407843060194,"stable",24,7.6815686120388,86,"0"
2024-02-03,"North Carolina","37",0,-0.500162222426482,"stable",24,2.4064408814859,255,"0"
2024-02-03,"North Carolina","37",1,-0.519036268555783,"stable",24,2.4064408814859,255,"0"
2024-02-03,"North Carolina","37",2,-2.35925576616265,"decrease",24,2.4064408814859,255,"-1"
2024-02-03,"North Carolina","37",3,-4.94500008587691,"decrease",24,2.4064408814859,255,"-1"
2024-02-03,"North Dakota","38",0,-1.03618755512842,"stable",24,5.18093777564208,40,"0"
2024-02-03,"North Dakota","38",1,-0.129523444391052,"stable",24,5.18093777564208,40,"0"
2024-02-03,"North Dakota","38",2,1.03618755512842,"stable",24,5.18093777564208,40,"0"
2024-02-03,"North Dakota","38",3,-1.55428133269262,"stable",24,5.18093777564208,40,"0"
2024-02-03,"Nebraska","31",0,0,"stable",24,2.39611930634895,47,"0"
2024-02-03,"Nebraska","31",1,0.611775142046541,"stable",24,2.39611930634895,47,"0"
2024-02-03,"Nebraska","31",2,-0.407850094697694,"stable",24,2.39611930634895,47,"0"
2024-02-03,"Nebraska","31",3,-0.254906309186059,"stable",24,2.39611930634895,47,"0"
2024-02-03,"New Hampshire","33",0,0.932105439767346,"stable",24,2.65291548241476,37,"0"
2024-02-03,"New Hampshire","33",1,0.501902929105494,"stable",24,2.65291548241476,37,"0"
2024-02-03,"New Hampshire","33",2,-0.717004184436421,"stable",24,2.65291548241476,37,"0"
2024-02-03,"New Hampshire","33",3,-0.717004184436421,"stable",24,2.65291548241476,37,"0"
2024-02-03,"New Jersey","34",0,-0.162089668653058,"stable",24,3.57677868827747,331,"0"
2024-02-03,"New Jersey","34",1,-1.18865757012242,"decrease",24,3.57677868827747,331,"-1"
2024-02-03,"New Jersey","34",2,-2.58262872053872,"decrease",24,3.57677868827747,331,"-1"
2024-02-03,"New Jersey","34",3,-3.63080857782849,"decrease",24,3.57677868827747,331,"-1"
2024-02-03,"New Mexico","35",0,-1.28566592018681,"decrease",24,3.66652873534757,77,"-1"
2024-02-03,"New Mexico","35",1,-1.76183848321896,"decrease",24,3.66652873534757,77,"-1"
2024-02-03,"New Mexico","35",2,-3.66652873534757,"decrease",24,3.66652873534757,77,"-1"
2024-02-03,"New Mexico","35",3,-7.28544021439193,"large_decrease",24,3.66652873534757,77,"-2"
2024-02-03,"Nevada","32",0,-0.347492164841438,"stable",24,1.83223141461849,58,"0"
2024-02-03,"Nevada","32",1,-0.821345116897944,"stable",24,1.83223141461849,58,"0"
2024-02-03,"Nevada","32",2,-2.93788830275034,"decrease",24,1.83223141461849,58,"-1"
2024-02-03,"Nevada","32",3,-2.6851667283202,"decrease",24,1.83223141461849,58,"-1"
2024-02-03,"New York","36",0,-0.778341156594609,"stable",24,3.91714176848268,770,"0"
2024-02-03,"New York","36",1,-0.473109330479076,"stable",24,3.91714176848268,770,"0"
2024-02-03,"New York","36",2,-1.31249685229679,"stable",24,3.91714176848268,770,"0"
2024-02-03,"New York","36",3,-2.58429612777818,"decrease",24,3.91714176848268,770,"-1"
2024-02-03,"Ohio","39",0,0.00851114317164203,"stable",24,5.03008561444028,591,"0"
2024-02-03,"Ohio","39",1,0.731958312761191,"stable",24,5.03008561444028,591,"0"
2024-02-03,"Ohio","39",2,0.417046015410446,"stable",24,5.03008561444028,591,"0"
2024-02-03,"Ohio","39",3,0.14468943391791,"stable",24,5.03008561444028,591,"0"
2024-02-03,"Oklahoma","40",0,1.87440675026354,"increase",24,10.5216698914793,421,"1"
2024-02-03,"Oklahoma","40",1,4.19867112059033,"large_increase",24,10.5216698914793,421,"2"
2024-02-03,"Oklahoma","40",2,5.17336263072737,"large_increase",24,10.5216698914793,421,"2"
2024-02-03,"Oklahoma","40",3,6.17304623086793,"large_increase",24,10.5216698914793,421,"2"
2024-02-03,"Oregon","41",0,-0.330292674698284,"stable",24,1.9817560481897,84,"0"
2024-02-03,"Oregon","41",1,-0.0235923339070203,"stable",24,1.9817560481897,84,"0"
2024-02-03,"Oregon","41",2,-0.731362351117628,"stable",24,1.9817560481897,84,"0"
2024-02-03,"Oregon","41",3,-1.36835536660717,"stable",24,1.9817560481897,84,"0"
2024-02-03,"Pennsylvania","42",0,0.36239494016474,"stable",24,3.51600197266216,456,"0"
2024-02-03,"Pennsylvania","42",1,0.0154210612836061,"stable",24,3.51600197266216,456,"0"
2024-02-03,"Pennsylvania","42",2,-0.940684738299964,"stable",24,3.51600197266216,456,"0"
2024-02-03,"Pennsylvania","42",3,-2.35942237639171,"stable",24,3.51600197266216,456,"0"
2024-02-03,"Puerto Rico","72",0,-0.527657149490547,"stable",24,1.05531429898109,34,"0"
2024-02-03,"Puerto Rico","72",1,-0.496618493638162,"stable",24,1.05531429898109,34,"0"
2024-02-03,"Puerto Rico","72",2,-0.838043708014398,"stable",24,1.05531429898109,34,"0"
2024-02-03,"Puerto Rico","72",3,-0.527657149490547,"stable",24,1.05531429898109,34,"0"
2024-02-03,"Rhode Island","44",0,-0.917103054870276,"stable",24,1.55907519327947,17,"0"
2024-02-03,"Rhode Island","44",1,-1.6507854987665,"decrease",24,1.55907519327947,17,"-1"
2024-02-03,"Rhode Island","44",2,-1.55907519327947,"stable",24,1.55907519327947,17,"0"
2024-02-03,"Rhode Island","44",3,-2.84301947009785,"decrease",24,1.55907519327947,17,"-1"
2024-02-03,"South Carolina","45",0,-0.724356033189994,"stable",24,3.33585015284865,175,"0"
2024-02-03,"South Carolina","45",1,-0.419364019215259,"stable",24,3.33585015284865,175,"0"
2024-02-03,"South Carolina","45",2,-1.77276608122814,"stable",24,3.33585015284865,175,"0"
2024-02-03,"South Carolina","45",3,-5.81391026639337,"large_decrease",24,3.33585015284865,175,"-2"
2024-02-03,"South Dakota","46",0,-0.441278029428831,"stable",24,2.53734866921578,23,"0"
2024-02-03,"South Dakota","46",1,0.772236551500456,"stable",24,2.53734866921578,23,"0"
2024-02-03,"South Dakota","46",2,-0.992875566214871,"stable",24,2.53734866921578,23,"0"
2024-02-03,"South Dakota","46",3,-3.41990472807345,"stable",24,2.53734866921578,23,"0"
2024-02-03,"Tennessee","47",0,-0.810740808012736,"stable",24,3.17184561731299,223,"0"
2024-02-03,"Tennessee","47",1,-1.96284616676768,"decrease",24,3.17184561731299,223,"-1"
2024-02-03,"Tennessee","47",2,-2.43222242403821,"decrease",24,3.17184561731299,223,"-1"
2024-02-03,"Tennessee","47",3,-3.68389244342629,"decrease",24,3.17184561731299,223,"-1"
2024-02-03,"Texas","48",0,-0.28414220093674,"stable",24,4.51284672075999,1350,"0"
2024-02-03,"Texas","48",1,0.19388526652154,"stable",24,4.51284672075999,1350,"0"
2024-02-03,"Texas","48",2,-0.137056826334192,"stable",24,4.51284672075999,1350,"0"
2024-02-03,"Texas","48",3,-0.798941012045657,"stable",24,4.51284672075999,1350,"0"
2024-02-03,"US","US",0,-0.340457488048783,"stable",24,3.40668204442801,11317,"0"
2024-02-03,"US","US",1,-0.446718755317767,"stable",24,3.40668204442801,11317,"0"
2024-02-03,"US","US",2,-1.19626707118114,"stable",24,3.40668204442801,11317,"0"
2024-02-03,"US","US",3,-2.29409948401395,"stable",24,3.40668204442801,11317,"0"
2024-02-03,"Utah","49",0,-0.296187650278209,"stable",24,0.829325420778985,28,"0"
2024-02-03,"Utah","49",1,0,"stable",24,0.829325420778985,28,"0"
2024-02-03,"Utah","49",2,-0.562756535528597,"stable",24,0.829325420778985,28,"0"
2024-02-03,"Utah","49",3,-1.03665677597373,"stable",24,0.829325420778985,28,"0"
2024-02-03,"Virginia","51",0,-0.931980997839435,"stable",24,2.21345486986866,190,"0"
2024-02-03,"Virginia","51",1,-1.33972268439419,"decrease",24,2.21345486986866,190,"-1"
2024-02-03,"Virginia","51",2,-2.36490178201757,"decrease",24,2.21345486986866,190,"-1"
2024-02-03,"Virginia","51",3,-4.05411734060154,"decrease",24,2.21345486986866,190,"-1"
2024-02-03,"Vermont","50",0,-0.463743024532006,"stable",24,2.78245814719204,18,"0"
2024-02-03,"Vermont","50",1,-1.23664806541868,"stable",24,2.78245814719204,18,"0"
2024-02-03,"Vermont","50",2,-0.927486049064012,"stable",24,2.78245814719204,18,"0"
2024-02-03,"Vermont","50",3,0.463743024532006,"stable",24,2.78245814719204,18,"0"
2024-02-03,"Washington","53",0,-0.193902816425482,"stable",24,1.35731971497837,105,"0"
2024-02-03,"Washington","53",1,-0.517074177134618,"stable",24,1.35731971497837,105,"0"
2024-02-03,"Washington","53",2,-0.723903847988465,"stable",24,1.35731971497837,105,"0"
2024-02-03,"Washington","53",3,-1.34439286055001,"stable",24,1.35731971497837,105,"0"
2024-02-03,"Wisconsin","55",0,0.577149431796385,"stable",24,2.97062207542257,175,"0"
2024-02-03,"Wisconsin","55",1,-0.016974983288129,"stable",24,2.97062207542257,175,"0"
2024-02-03,"Wisconsin","55",2,-1.56169846250786,"stable",24,2.97062207542257,175,"0"
2024-02-03,"Wisconsin","55",3,-1.23917378003341,"stable",24,2.97062207542257,175,"0"
2024-02-03,"West Virginia","54",0,-0.507048823731236,"stable",24,7.15502229042968,127,"0"
2024-02-03,"West Virginia","54",1,-1.01409764746247,"stable",24,7.15502229042968,127,"0"
2024-02-03,"West Virginia","54",2,-0.507048823731236,"stable",24,7.15502229042968,127,"0"
2024-02-03,"West Virginia","54",3,-2.36622784407911,"stable",24,7.15502229042968,127,"0"
2024-02-03,"Wyoming","56",0,0,"stable",24,6.91344197807402,40,"0"
2024-02-03,"Wyoming","56",1,2.93821284068146,"stable",24,6.91344197807402,40,"0"
2024-02-03,"Wyoming","56",2,-2.76537679122961,"stable",24,6.91344197807402,40,"0"
2024-02-03,"Wyoming","56",3,-7.60478617588142,"stable",24,6.91344197807402,40,"0"
2024-02-10,"Alaska","02",0,0.421688271162426,"stable",24,1.54619032759556,11,"0"
2024-02-10,"Alaska","02",1,0.562251028216568,"stable",24,1.54619032759556,11,"0"
2024-02-10,"Alaska","02",2,0.281125514108284,"stable",24,1.54619032759556,11,"0"
2024-02-10,"Alaska","02",3,0.70281378527071,"stable",24,1.54619032759556,11,"0"
2024-02-10,"Alabama","01",0,0.17773291009203,"stable",24,2.21178732558971,112,"0"
2024-02-10,"Alabama","01",1,-0.612191134761437,"stable",24,2.21178732558971,112,"0"
2024-02-10,"Alabama","01",2,-1.20463416840154,"stable",24,2.21178732558971,112,"0"
2024-02-10,"Alabama","01",3,-2.46851264016708,"stable",24,2.21178732558971,112,"0"
2024-02-10,"Arkansas","05",0,1.54509812688083,"increase",24,9.59933304360004,292,"1"
2024-02-10,"Arkansas","05",1,0.525990851704112,"stable",24,9.59933304360004,292,"0"
2024-02-10,"Arkansas","05",2,2.13683783504795,"increase",24,9.59933304360004,292,"1"
2024-02-10,"Arkansas","05",3,2.26833554797398,"stable",24,9.59933304360004,292,"0"
2024-02-10,"Arizona","04",0,-2.34299929519312,"large_decrease",24,2.56095271800178,188,"-2"
2024-02-10,"Arizona","04",1,-6.27978299467458,"large_decrease",24,2.56095271800178,188,"-2"
2024-02-10,"Arizona","04",2,-6.97450952987719,"large_decrease",24,2.56095271800178,188,"-2"
2024-02-10,"Arizona","04",3,-7.35592801979235,"large_decrease",24,2.56095271800178,188,"-2"
2024-02-10,"California","06",0,-0.27258781577209,"stable",24,1.05692068190877,411,"0"
2024-02-10,"California","06",1,-0.758617034460063,"stable",24,1.05692068190877,411,"0"
2024-02-10,"California","06",2,-1.62266897879424,"stable",24,1.05692068190877,411,"0"
2024-02-10,"California","06",3,-1.5918099807823,"stable",24,1.05692068190877,411,"0"
2024-02-10,"Colorado","08",0,0,"stable",24,3.37712802140961,196,"0"
2024-02-10,"Colorado","08",1,-0.568598085237333,"stable",24,3.37712802140961,196,"0"
2024-02-10,"Colorado","08",2,-0.0172302450071919,"stable",24,3.37712802140961,196,"0"
2024-02-10,"Colorado","08",3,-1.55072205064727,"stable",24,3.37712802140961,196,"0"
2024-02-10,"Connecticut","09",0,0.856096052872492,"stable",24,3.92147224219013,142,"0"
2024-02-10,"Connecticut","09",1,-0.3866240238779,"stable",24,3.92147224219013,142,"0"
2024-02-10,"Connecticut","09",2,0.3866240238779,"stable",24,3.92147224219013,142,"0"
2024-02-10,"Connecticut","09",3,-0.469472028994593,"stable",24,3.92147224219013,142,"0"
2024-02-10,"District of Columbia","11",0,-0.897429761164026,"stable",24,2.09400277604939,14,"0"
2024-02-10,"District of Columbia","11",1,-1.0470013880247,"stable",24,2.09400277604939,14,"0"
2024-02-10,"District of Columbia","11",2,-1.94443114918872,"stable",24,2.09400277604939,14,"0"
2024-02-10,"District of Columbia","11",3,-3.44014741779543,"stable",24,2.09400277604939,14,"0"
2024-02-10,"Delaware","10",0,0,"stable",24,2.46336483812737,25,"0"
2024-02-10,"Delaware","10",1,-0.295603780575285,"stable",24,2.46336483812737,25,"0"
2024-02-10,"Delaware","10",2,-0.689742154675664,"stable",24,2.46336483812737,25,"0"
2024-02-10,"Delaware","10",3,-0.886811341725853,"stable",24,2.46336483812737,25,"0"
2024-02-10,"Florida","12",0,0.527410658888276,"stable",24,3.73244466290165,828,"0"
2024-02-10,"Florida","12",1,-0.0360622672744122,"stable",24,3.73244466290165,828,"0"
2024-02-10,"Florida","12",2,-0.27046700455809,"stable",24,3.73244466290165,828,"0"
2024-02-10,"Florida","12",3,-1.09539136846027,"stable",24,3.73244466290165,828,"0"
2024-02-10,"Georgia","13",0,-0.423750125973543,"stable",24,2.83728345217068,308,"0"
2024-02-10,"Georgia","13",1,-1.39100584830446,"decrease",24,2.83728345217068,308,"-1"
2024-02-10,"Georgia","13",2,-1.76869617797653,"stable",24,2.83728345217068,308,"0"
2024-02-10,"Georgia","13",3,-3.01231067811627,"decrease",24,2.83728345217068,308,"-1"
2024-02-10,"Hawaii","15",0,0.85776964167388,"stable",24,1.215173659038,17,"0"
2024-02-10,"Hawaii","15",1,-0.929250445146704,"stable",24,1.215173659038,17,"0"
2024-02-10,"Hawaii","15",2,-0.42888482083694,"stable",24,1.215173659038,17,"0"
2024-02-10,"Hawaii","15",3,-0.571846427782587,"stable",24,1.215173659038,17,"0"
2024-02-10,"Iowa","19",0,0.156239063265572,"stable",24,3.4997550171488,112,"0"
2024-02-10,"Iowa","19",1,1.12492125551211,"stable",24,3.4997550171488,112,"0"
2024-02-10,"Iowa","19",2,0.531212815102943,"stable",24,3.4997550171488,112,"0"
2024-02-10,"Iowa","19",3,0.8749387542872,"stable",24,3.4997550171488,112,"0"
2024-02-10,"Idaho","16",0,-0.516656755467908,"stable",24,3.15160620835424,61,"0"
2024-02-10,"Idaho","16",1,-0.413325404374326,"stable",24,3.15160620835424,61,"0"
2024-02-10,"Idaho","16",2,-1.39497323976335,"stable",24,3.15160620835424,61,"0"
2024-02-10,"Idaho","16",3,-2.11829269741842,"stable",24,3.15160620835424,61,"0"
2024-02-10,"Illinois","17",0,-0.175116070115201,"stable",24,1.98995534221819,250,"0"
2024-02-10,"Illinois","17",1,-0.198995534221819,"stable",24,1.98995534221819,250,"0"
2024-02-10,"Illinois","17",2,-0.676584816354185,"stable",24,1.98995534221819,250,"0"
2024-02-10,"Illinois","17",3,-1.03477677795346,"stable",24,1.98995534221819,250,"0"
2024-02-10,"Indiana","18",0,0.0585485149827845,"stable",24,5.43037476465327,371,"0"
2024-02-10,"Indiana","18",1,0.526936634845061,"stable",24,5.43037476465327,371,"0"
2024-02-10,"Indiana","18",2,0.526936634845061,"stable",24,5.43037476465327,371,"0"
2024-02-10,"Indiana","18",3,-0.468388119862276,"stable",24,5.43037476465327,371,"0"
2024-02-10,"Kansas","20",0,0.617188493823486,"stable",24,6.00044368995056,175,"0"
2024-02-10,"Kansas","20",1,3.66884271328406,"large_increase",24,6.00044368995056,175,"2"
2024-02-10,"Kansas","20",2,3.73741921259778,"increase",24,6.00044368995056,175,"1"
2024-02-10,"Kansas","20",3,2.57161872426453,"increase",24,6.00044368995056,175,"1"
2024-02-10,"Kentucky","21",0,1.29050086786183,"increase",24,6.31900424953036,284,"1"
2024-02-10,"Kentucky","21",1,0.645250433930917,"stable",24,6.31900424953036,284,"0"
2024-02-10,"Kentucky","21",2,1.93575130179275,"stable",24,6.31900424953036,284,"0"
2024-02-10,"Kentucky","21",3,0.979000658377942,"stable",24,6.31900424953036,284,"0"
2024-02-10,"Louisiana","22",0,-0.524581678897434,"stable",24,2.1201842855438,97,"0"
2024-02-10,"Louisiana","22",1,-0.721299808483972,"stable",24,2.1201842855438,97,"0"
2024-02-10,"Louisiana","22",2,-0.96173307797863,"stable",24,2.1201842855438,97,"0"
2024-02-10,"Louisiana","22",3,-3.43163848278738,"decrease",24,2.1201842855438,97,"-1"
2024-02-10,"Massachusetts","25",0,-0.515858197459628,"stable",24,5.43084046769997,379,"0"
2024-02-10,"Massachusetts","25",1,0.329576070599206,"stable",24,5.43084046769997,379,"0"
2024-02-10,"Massachusetts","25",2,-0.157623338112664,"stable",24,5.43084046769997,379,"0"
2024-02-10,"Massachusetts","25",3,-1.99178581796912,"stable",24,5.43084046769997,379,"0"
2024-02-10,"Maryland","24",0,-0.0326097767371636,"stable",24,1.80984260891258,111,"0"
2024-02-10,"Maryland","24",1,-0.978293302114907,"stable",24,1.80984260891258,111,"0"
2024-02-10,"Maryland","24",2,-1.41852528806662,"stable",24,1.80984260891258,111,"0"
2024-02-10,"Maryland","24",3,-2.18485504138996,"stable",24,1.80984260891258,111,"0"
2024-02-10,"Maine","23",0,0.866711976442769,"stable",24,5.5614018488411,77,"0"
2024-02-10,"Maine","23",1,3.10571791558659,"large_increase",24,5.5614018488411,77,"2"
2024-02-10,"Maine","23",2,2.6723619273652,"increase",24,5.5614018488411,77,"1"
2024-02-10,"Maine","23",3,2.16677994110692,"stable",24,5.5614018488411,77,"0"
2024-02-10,"Michigan","26",0,1.68459665622516,"increase",24,5.88113625546061,590,"1"
2024-02-10,"Michigan","26",1,2.47207083280378,"increase",24,5.88113625546061,590,"1"
2024-02-10,"Michigan","26",2,2.6913674389396,"increase",24,5.88113625546061,590,"1"
2024-02-10,"Michigan","26",3,2.23283817156471,"stable",24,5.88113625546061,590,"0"
2024-02-10,"Minnesota","27",0,0.244903042885322,"stable",24,2.86886421665663,164,"0"
2024-02-10,"Minnesota","27",1,0.349861489836174,"stable",24,2.86886421665663,164,"0"
2024-02-10,"Minnesota","27",2,0.717216054164157,"stable",24,2.86886421665663,164,"0"
2024-02-10,"Minnesota","27",3,0.0524792234754261,"stable",24,2.86886421665663,164,"0"
2024-02-10,"Missouri","29",0,0.665094556168614,"stable",24,5.5803055444391,344,"0"
2024-02-10,"Missouri","29",1,1.16797092790586,"increase",24,5.5803055444391,344,"1"
2024-02-10,"Missouri","29",2,1.26530183856468,"stable",24,5.5803055444391,344,"0"
2024-02-10,"Missouri","29",3,0.454210916407834,"stable",24,5.5803055444391,344,"0"
2024-02-10,"Mississippi","28",0,-0.922350079680799,"stable",24,3.04033915154041,89,"0"
2024-02-10,"Mississippi","28",1,-2.56208355466889,"decrease",24,3.04033915154041,89,"-1"
2024-02-10,"Mississippi","28",2,-2.63040578279339,"decrease",24,3.04033915154041,89,"-1"
2024-02-10,"Mississippi","28",3,-4.98752265308876,"decrease",24,3.04033915154041,89,"-1"
2024-02-10,"Montana","30",0,-0.35728226102506,"stable",24,7.32428635101374,82,"0"
2024-02-10,"Montana","30",1,-2.14369356615036,"stable",24,7.32428635101374,82,"0"
2024-02-10,"Montana","30",2,0.0893205652562656,"stable",24,7.32428635101374,82,"0"
2024-02-10,"Montana","30",3,-2.85825808820049,"stable",24,7.32428635101374,82,"0"
2024-02-10,"North Carolina","37",0,-0.764398868236698,"stable",24,1.6420420132492,174,"0"
2024-02-10,"North Carolina","37",1,-1.26456109066318,"decrease",24,1.6420420132492,174,"-1"
2024-02-10,"North Carolina","37",2,-1.28343513679248,"stable",24,1.6420420132492,174,"0"
2024-02-10,"North Carolina","37",3,-3.12365463439935,"decrease",24,1.6420420132492,174,"-1"
2024-02-10,"North Dakota","38",0,-1.16571099951947,"stable",24,4.01522677612261,31,"0"
2024-02-10,"North Dakota","38",1,-2.20189855464788,"stable",24,4.01522677612261,31,"0"
2024-02-10,"North Dakota","38",2,-1.29523444391052,"stable",24,4.01522677612261,31,"0"
2024-02-10,"North Dakota","38",3,-0.129523444391053,"stable",24,4.01522677612261,31,"0"
2024-02-10,"Nebraska","31",0,0.458831356534906,"stable",24,2.85495066288386,56,"0"
2024-02-10,"Nebraska","31",1,0.458831356534906,"stable",24,2.85495066288386,56,"0"
2024-02-10,"Nebraska","31",2,1.07060649858145,"stable",24,2.85495066288386,56,"0"
2024-02-10,"Nebraska","31",3,0.0509812618372121,"stable",24,2.85495066288386,56,"0"
2024-02-10,"New Hampshire","33",0,0.573603347549136,"stable",24,3.22651882996389,45,"0"
2024-02-10,"New Hampshire","33",1,1.50570878731648,"stable",24,3.22651882996389,45,"0"
2024-02-10,"New Hampshire","33",2,1.07550627665463,"stable",24,3.22651882996389,45,"0"
2024-02-10,"New Hampshire","33",3,-0.143400836887284,"stable",24,3.22651882996389,45,"0"
2024-02-10,"New Jersey","34",0,-0.0864478232816306,"stable",24,3.49033086499584,323,"0"
2024-02-10,"New Jersey","34",1,-0.248537491934688,"stable",24,3.49033086499584,323,"0"
2024-02-10,"New Jersey","34",2,-1.27510539340405,"stable",24,3.49033086499584,323,"0"
2024-02-10,"New Jersey","34",3,-2.66907654382035,"stable",24,3.49033086499584,323,"0"
2024-02-10,"New Mexico","35",0,0.0476172563032153,"stable",24,3.71414599165079,78,"0"
2024-02-10,"New Mexico","35",1,-1.2380486638836,"stable",24,3.71414599165079,78,"0"
2024-02-10,"New Mexico","35",2,-1.71422122691575,"stable",24,3.71414599165079,78,"0"
2024-02-10,"New Mexico","35",3,-3.61891147904436,"stable",24,3.71414599165079,78,"0"
2024-02-10,"Nevada","32",0,-0.726574526486643,"stable",24,1.10565688813185,35,"0"
2024-02-10,"Nevada","32",1,-1.07406669132808,"decrease",24,1.10565688813185,35,"-1"
2024-02-10,"Nevada","32",2,-1.54791964338459,"stable",24,1.10565688813185,35,"0"
2024-02-10,"Nevada","32",3,-3.66446282923698,"decrease",24,1.10565688813185,35,"-1"
2024-02-10,"New York","36",0,-0.340842205829012,"stable",24,3.57629956265367,703,"0"
2024-02-10,"New York","36",1,-1.11918336242362,"decrease",24,3.57629956265367,703,"-1"
2024-02-10,"New York","36",2,-0.813951536308088,"stable",24,3.57629956265367,703,"0"
2024-02-10,"New York","36",3,-1.65333905812581,"stable",24,3.57629956265367,703,"0"
2024-02-10,"Ohio","39",0,0.14468943391791,"stable",24,5.17477504835819,608,"0"
2024-02-10,"Ohio","39",1,0.153200577089552,"stable",24,5.17477504835819,608,"0"
2024-02-10,"Ohio","39",2,0.876647746679101,"stable",24,5.17477504835819,608,"0"
2024-02-10,"Ohio","39",3,0.561735449328356,"stable",24,5.17477504835819,608,"0"
2024-02-10,"Oklahoma","40",0,1.19962032016867,"increase",24,11.721290211648,469,"1"
2024-02-10,"Oklahoma","40",1,3.07402707043221,"large_increase",24,11.721290211648,469,"2"
2024-02-10,"Oklahoma","40",2,5.398291440759,"large_increase",24,11.721290211648,469,"2"
2024-02-10,"Oklahoma","40",3,6.37298295089604,"large_increase",24,11.721290211648,469,"2"
2024-02-10,"Oregon","41",0,0.0707770017210609,"stable",24,2.05253304991076,87,"0"
2024-02-10,"Oregon","41",1,-0.259515672977223,"stable",24,2.05253304991076,87,"0"
2024-02-10,"Oregon","41",2,0.0471846678140406,"stable",24,2.05253304991076,87,"0"
2024-02-10,"Oregon","41",3,-0.660585349396567,"stable",24,2.05253304991076,87,"0"
2024-02-10,"Pennsylvania","42",0,-0.200473796686877,"stable",24,3.31552817597528,430,"0"
2024-02-10,"Pennsylvania","42",1,0.161921143477862,"stable",24,3.31552817597528,430,"0"
2024-02-10,"Pennsylvania","42",2,-0.185052735403271,"stable",24,3.31552817597528,430,"0"
2024-02-10,"Pennsylvania","42",3,-1.14115853498684,"stable",24,3.31552817597528,430,"0"
2024-02-10,"Puerto Rico","72",0,1.05531429898109,"increase",24,2.11062859796219,68,"1"
2024-02-10,"Puerto Rico","72",1,0.527657149490547,"stable",24,2.11062859796219,68,"0"
2024-02-10,"Puerto Rico","72",2,0.558695805342932,"stable",24,2.11062859796219,68,"0"
2024-02-10,"Puerto Rico","72",3,0.217270590966696,"stable",24,2.11062859796219,68,"0"
